name,gene,baseMean,baseMeanA,baseMeanB,foldChange,log2FoldChange,PValue,PAdj,FDR,falsePos,NT1,NT3,NT2,NaP3,NaP2,NaP1
SAUSA300_RS13310,SAUSA300_RS13310,35.3,13.3,22,1.639,0.7,9.4e-02,1.0e+00,0.1687,125,12,19,9,24,19,23
SAUSA300_RS05285,SAUSA300_RS05285,56,33.7,22.3,0.667,-0.6,9.5e-02,1.0e+00,0.1693,126,45,28,28,27,20,20
SAUSA300_RS10280,SAUSA300_RS10280,43.3,17,26.3,1.567,0.6,9.6e-02,1.0e+00,0.1712,127,19,21,11,27,27,25
SAUSA300_RS08035,SAUSA300_RS08035,50,19.3,30.7,1.565,0.6,9.6e-02,1.0e+00,0.1712,128,28,8,22,32,34,26
SAUSA300_RS07945,SAUSA300_RS07945,112,47,65,1.383,0.5,9.6e-02,1.0e+00,0.1712,128,34,63,44,69,50,76
SAUSA300_RS05490,SAUSA300_RS05490,19.7,6.3,13.3,2.043,1,9.6e-02,1.0e+00,0.1717,128,2,15,2,14,14,12
SAUSA300_RS09195,SAUSA300_RS09195,44.7,27.3,17.3,0.635,-0.7,9.7e-02,1.0e+00,0.1717,128,27,34,21,14,25,13
SAUSA300_RS14280,SAUSA300_RS14280,52.3,31.7,20.7,0.664,-0.6,9.7e-02,1.0e+00,0.1717,129,28,38,29,21,15,26
SAUSA300_RS11245,SAUSA300_RS11245,37,14.3,22.7,1.616,0.7,9.7e-02,1.0e+00,0.172,129,10,15,18,22,26,20
SAUSA300_RS10245,SAUSA300_RS10245,31.7,11.7,20,1.722,0.8,9.7e-02,1.0e+00,0.1723,129,18,12,5,18,18,24
SAUSA300_RS03310,SAUSA300_RS03310,203.7,88,115.7,1.317,0.4,9.8e-02,1.0e+00,0.1725,130,61,124,79,99,126,122
SAUSA300_RS00205,SAUSA300_RS00205,30,18.7,11.3,0.598,-0.7,1.0e-01,1.0e+00,0.1767,133,23,17,16,14,10,10
SAUSA300_RS03790,SAUSA300_RS03790,109.7,63.3,46.3,0.736,-0.4,1.0e-01,1.0e+00,0.1768,133,61,80,49,46,51,42
SAUSA300_RS06770,SAUSA300_RS06770,19.7,6.3,13.3,2.043,1,1.0e-01,1.0e+00,0.1771,134,2,5,12,21,7,12
SAUSA300_RS08350,SAUSA300_RS08350,71,29,42,1.445,0.5,1.0e-01,1.0e+00,0.1772,134,38,19,30,48,44,34
SAUSA300_RS05520,SAUSA300_RS05520,79,46.3,32.7,0.712,-0.5,1.0e-01,1.0e+00,0.1773,134,50,38,51,27,32,39
SAUSA300_RS02590,SAUSA300_RS02590,36,22.7,13.3,0.604,-0.7,1.0e-01,1.0e+00,0.1793,136,28,15,25,14,7,19
SAUSA300_RS12735,SAUSA300_RS12735,64.3,38.3,26,0.681,-0.6,1.0e-01,1.0e+00,0.1798,136,38,34,43,37,17,24
SAUSA300_RS06230,SAUSA300_RS06230,305.7,136.3,169.3,1.242,0.3,1.0e-01,1.0e+00,0.1798,137,153,109,147,156,170,182
SAUSA300_RS08775,SAUSA300_RS08775,190.7,108,82.7,0.765,-0.4,1.0e-01,1.0e+00,0.1825,139,108,124,92,66,113,69
SAUSA300_RS09305,SAUSA300_RS09305,67,39.3,27.7,0.704,-0.5,1.1e-01,1.0e+00,0.1836,140,46,39,33,29,27,27
SAUSA300_RS14360,SAUSA300_RS14360,227.7,127,100.7,0.792,-0.3,1.1e-01,1.0e+00,0.1854,141,140,132,109,86,115,101
SAUSA300_RS10960,SAUSA300_RS10960,72.3,42.7,29.7,0.699,-0.5,1.1e-01,1.0e+00,0.1866,143,30,51,47,22,37,30
SAUSA300_RS09235,SAUSA300_RS09235,126.7,54.3,72.3,1.334,0.4,1.1e-01,1.0e+00,0.1891,145,65,44,54,88,61,68
SAUSA300_RS06410,SAUSA300_RS06410,40.7,15.7,25,1.595,0.7,1.1e-01,1.0e+00,0.1925,147,15,25,7,26,24,25
SAUSA300_RS06685,SAUSA300_RS06685,216.3,96,120.3,1.253,0.3,1.1e-01,1.0e+00,0.1942,149,87,98,103,122,111,128
SAUSA300_RS06265,SAUSA300_RS06265,267.3,148.3,119,0.8,-0.3,1.1e-01,1.0e+00,0.1955,150,119,145,181,129,121,107
SAUSA300_RS01765,SAUSA300_RS01765,25,16.3,8.7,0.524,-0.9,1.1e-01,1.0e+00,0.1957,150,10,28,11,13,11,2
SAUSA300_RS02005,SAUSA300_RS02005,39.3,24,15.3,0.636,-0.7,1.1e-01,1.0e+00,0.1964,151,33,24,15,16,18,12
SAUSA300_RS13740,SAUSA300_RS13740,357,159,198,1.245,0.3,1.1e-01,1.0e+00,0.1964,151,160,116,201,180,182,232
SAUSA300_RS05970,SAUSA300_RS05970,61.7,24.7,37,1.491,0.6,1.1e-01,1.0e+00,0.1965,152,23,12,39,39,29,43
SAUSA300_RS05865,SAUSA300_RS05865,113.7,48.7,65,1.33,0.4,1.2e-01,1.0e+00,0.1987,154,44,58,44,70,70,55
SAUSA300_RS12285,SAUSA300_RS12285,88.3,51.7,36.7,0.709,-0.5,1.2e-01,1.0e+00,0.2,155,57,29,69,30,46,34
SAUSA300_RS12425,SAUSA300_RS12425,26,16.7,9.3,0.549,-0.9,1.2e-01,1.0e+00,0.2,155,19,22,9,14,2,12
SAUSA300_RS09805,SAUSA300_RS09805,169.7,73.7,96,1.306,0.4,1.2e-01,1.0e+00,0.2011,156,91,82,48,101,106,81
SAUSA300_RS12820,SAUSA300_RS12820,43.3,16.7,26.7,1.57,0.7,1.2e-01,1.0e+00,0.2011,156,15,7,28,26,27,27
SAUSA300_RS02755,SAUSA300_RS02755,27.3,9.7,17.7,1.812,0.9,1.2e-01,1.0e+00,0.2025,158,11,17,1,24,16,13
SAUSA300_RS04405,SAUSA300_RS04405,49.7,19.7,30,1.521,0.6,1.2e-01,1.0e+00,0.2029,158,19,27,13,23,42,25
SAUSA300_RS06185,SAUSA300_RS06185,87.7,37.3,50.3,1.356,0.4,1.2e-01,1.0e+00,0.2059,161,41,32,39,53,44,54
SAUSA300_RS13025,SAUSA300_RS13025,119.3,68,51.3,0.752,-0.4,1.2e-01,1.0e+00,0.2059,161,86,46,72,49,52,53
SAUSA300_RS09270,SAUSA300_RS09270,19,6.3,12.7,1.956,1,1.2e-01,1.0e+00,0.2068,162,12,2,5,19,11,8
SAUSA300_RS04585,SAUSA300_RS04585,38,15,23,1.566,0.6,1.2e-01,1.0e+00,0.2095,164,17,10,18,18,21,30
SAUSA300_RS11330,SAUSA300_RS11330,222,123.3,98.7,0.798,-0.3,1.2e-01,1.0e+00,0.2095,164,100,132,138,96,87,113
SAUSA300_RS00580,SAUSA300_RS00580,39.7,15.7,24,1.541,0.6,1.3e-01,1.0e+00,0.2117,166,13,15,19,31,18,23
SAUSA300_RS01420,SAUSA300_RS01420,42.7,26.3,16.3,0.633,-0.7,1.3e-01,1.0e+00,0.2117,166,44,12,23,15,21,13
SAUSA300_RS02935,SAUSA300_RS02935,104.3,44.3,60,1.345,0.4,1.3e-01,1.0e+00,0.2123,167,31,53,49,48,65,67
SAUSA300_RS11750,SAUSA300_RS11750,18,6,12,1.868,0.9,1.3e-01,1.0e+00,0.2128,168,2,7,9,12,12,12
SAUSA300_RS10205,SAUSA300_RS10205,37.7,14.3,23.3,1.613,0.7,1.3e-01,1.0e+00,0.2148,169,5,15,23,20,30,20
SAUSA300_RS13575,SAUSA300_RS13575,91.7,39,52.7,1.346,0.4,1.3e-01,1.0e+00,0.2155,170,46,34,37,62,48,48
SAUSA300_RS08450,SAUSA300_RS08450,22,7.7,14.3,1.911,0.9,1.3e-01,1.0e+00,0.2168,172,17,0,6,17,12,14
SAUSA300_RS13290,SAUSA300_RS13290,96.3,55.7,40.7,0.729,-0.5,1.3e-01,1.0e+00,0.2168,172,44,65,58,24,48,50
SAUSA300_RS06080,SAUSA300_RS06080,225.3,125,100.3,0.808,-0.3,1.3e-01,1.0e+00,0.2173,172,130,135,110,100,110,91
SAUSA300_RS03730,SAUSA300_RS03730,31.7,12,19.7,1.593,0.7,1.3e-01,1.0e+00,0.2173,173,13,7,16,21,20,18
SAUSA300_RS11740,SAUSA300_RS11740,110.7,45.3,65.3,1.438,0.5,1.3e-01,1.0e+00,0.2173,173,65,15,56,86,67,43
SAUSA300_RS10395,SAUSA300_RS10395,133,57.7,75.3,1.31,0.4,1.3e-01,1.0e+00,0.2173,173,67,46,60,95,62,69
SAUSA300_RS10160,SAUSA300_RS10160,86.3,49.7,36.7,0.735,-0.4,1.3e-01,1.0e+00,0.2173,173,50,63,36,33,40,37
SAUSA300_RS07330,SAUSA300_RS07330,21,7.3,13.7,1.897,0.9,1.3e-01,1.0e+00,0.2178,174,12,10,0,15,14,12
SAUSA300_RS04885,SAUSA300_RS04885,77.3,45.3,32,0.707,-0.5,1.3e-01,1.0e+00,0.218,174,34,42,60,18,38,40
SAUSA300_RS12800,SAUSA300_RS12800,25.7,9.7,16,1.666,0.7,1.3e-01,1.0e+00,0.2182,175,10,7,12,19,14,15
SAUSA300_RS14370,SAUSA300_RS14370,641.7,291.3,350.3,1.202,0.3,1.3e-01,1.0e+00,0.2194,176,312,244,318,398,382,271
SAUSA300_RS08805,SAUSA300_RS08805,83,35.3,47.7,1.351,0.4,1.3e-01,1.0e+00,0.2204,177,34,40,32,49,42,52
SAUSA300_RS05295,SAUSA300_RS05295,1282.3,689,593.3,0.861,-0.2,1.3e-01,1.0e+00,0.2229,179,650,679,738,619,547,614
SAUSA300_RS01195,SAUSA300_RS01195,41,16.3,24.7,1.503,0.6,1.3e-01,1.0e+00,0.223,179,16,17,16,29,27,18
SAUSA300_RS09490,SAUSA300_RS09490,38,23.3,14.7,0.624,-0.7,1.3e-01,1.0e+00,0.223,180,28,19,23,19,21,4
SAUSA300_RS04805,SAUSA300_RS04805,667.3,305,362.3,1.187,0.2,1.4e-01,1.0e+00,0.2266,183,255,373,287,372,343,372
SAUSA300_RS04900,SAUSA300_RS04900,57.7,24,33.7,1.409,0.5,1.4e-01,1.0e+00,0.2266,183,29,22,21,31,35,35
SAUSA300_RS05175,SAUSA300_RS05175,2395,1284.3,1110.7,0.865,-0.2,1.4e-01,1.0e+00,0.2357,190,1219,1427,1207,980,1105,1247
SAUSA300_RS03515,SAUSA300_RS03515,44,17.7,26.3,1.481,0.6,1.4e-01,1.0e+00,0.2375,192,18,22,13,32,27,20
SAUSA300_RS11200,SAUSA300_RS11200,22.3,14.3,8,0.562,-0.8,1.4e-01,1.0e+00,0.2379,193,24,12,7,3,11,10
SAUSA300_RS03415,SAUSA300_RS03415,26.7,10,16.7,1.655,0.7,1.5e-01,1.0e+00,0.2379,193,15,8,7,12,15,23
SAUSA300_RS12690,SAUSA300_RS12690,19,6.7,12.3,1.8,0.8,1.5e-01,1.0e+00,0.2385,194,7,11,2,13,12,12
SAUSA300_RS08570,SAUSA300_RS08570,74,31,43,1.394,0.5,1.5e-01,1.0e+00,0.2428,197,40,34,19,55,32,42
SAUSA300_RS15635,SAUSA300_RS15635,23.7,15,8.7,0.586,-0.8,1.5e-01,1.0e+00,0.2434,198,21,10,14,14,7,5
SAUSA300_RS10310,SAUSA300_RS10310,56,33,23,0.7,-0.5,1.5e-01,1.0e+00,0.2452,200,30,46,23,19,20,30
SAUSA300_RS04710,SAUSA300_RS04710,370.7,168,202.7,1.205,0.3,1.5e-01,1.0e+00,0.2452,200,136,164,204,188,193,227
SAUSA300_RS09750,SAUSA300_RS09750,83.3,47.7,35.7,0.741,-0.4,1.5e-01,1.0e+00,0.2487,203,40,52,51,33,26,48
SAUSA300_RS02595,SAUSA300_RS02595,84,36,48,1.339,0.4,1.5e-01,1.0e+00,0.2508,205,27,44,37,57,44,43
SAUSA300_RS04165,SAUSA300_RS04165,4158.3,1925,2233.3,1.16,0.2,1.5e-01,1.0e+00,0.251,206,2103,1719,1953,2336,2637,1727
SAUSA300_RS03030,SAUSA300_RS03030,81.3,34.3,47,1.367,0.5,1.5e-01,1.0e+00,0.251,206,46,27,30,32,54,55
SAUSA300_RS12990,SAUSA300_RS12990,56.7,23.7,33,1.396,0.5,1.5e-01,1.0e+00,0.251,206,23,23,25,37,26,36
SAUSA300_RS11550,SAUSA300_RS11550,269.3,149.3,120,0.804,-0.3,1.6e-01,1.0e+00,0.251,206,127,211,110,129,108,123
SAUSA300_RS06035,SAUSA300_RS06035,23.7,8.7,15,1.688,0.8,1.6e-01,1.0e+00,0.2528,208,7,6,13,9,19,17
SAUSA300_RS09295,SAUSA300_RS09295,42.3,25.7,16.7,0.653,-0.6,1.6e-01,1.0e+00,0.253,208,29,15,33,7,23,20
SAUSA300_RS04515,SAUSA300_RS04515,38.3,23,15.3,0.658,-0.6,1.6e-01,1.0e+00,0.2531,209,34,12,23,18,16,12
SAUSA300_RS10580,SAUSA300_RS10580,24.7,15.7,9,0.592,-0.8,1.6e-01,1.0e+00,0.254,210,23,5,19,10,7,10
SAUSA300_RS08555,SAUSA300_RS08555,48.3,28.7,19.7,0.698,-0.5,1.6e-01,1.0e+00,0.2611,216,33,27,26,27,14,18
SAUSA300_RS13885,SAUSA300_RS13885,137,77,60,0.779,-0.4,1.6e-01,1.0e+00,0.2614,216,85,57,89,46,76,58
SAUSA300_RS11340,SAUSA300_RS11340,332.3,181.3,151,0.835,-0.3,1.7e-01,1.0e+00,0.265,220,176,218,150,157,138,158
SAUSA300_RS08280,SAUSA300_RS08280,57,33,24,0.727,-0.5,1.7e-01,1.0e+00,0.2677,222,31,36,32,29,23,20
SAUSA300_RS07000,SAUSA300_RS07000,96,54.7,41.3,0.761,-0.4,1.7e-01,1.0e+00,0.2679,223,44,45,75,44,37,43
SAUSA300_RS04225,SAUSA300_RS04225,136,77.7,58.3,0.753,-0.4,1.7e-01,1.0e+00,0.2718,226,54,130,49,57,51,67
SAUSA300_RS08290,SAUSA300_RS08290,65,27.7,37.3,1.351,0.4,1.7e-01,1.0e+00,0.2731,228,30,27,26,33,44,35
SAUSA300_RS09005,SAUSA300_RS09005,58.3,24.7,33.7,1.376,0.5,1.7e-01,1.0e+00,0.2736,228,22,27,25,27,41,33
SAUSA300_RS04690,SAUSA300_RS04690,102,57.7,44.3,0.771,-0.4,1.7e-01,1.0e+00,0.2745,229,68,59,46,43,36,54
SAUSA300_RS05810,SAUSA300_RS05810,76,44,32,0.73,-0.5,1.7e-01,1.0e+00,0.2783,233,63,39,30,24,27,45
SAUSA300_RS00595,SAUSA300_RS00595,53.7,31.7,22,0.684,-0.5,1.8e-01,1.0e+00,0.2793,234,48,19,28,31,25,10
SAUSA300_RS07055,SAUSA300_RS07055,216.3,97.3,119,1.218,0.3,1.8e-01,1.0e+00,0.2808,235,92,87,113,107,140,110
SAUSA300_RS06725,SAUSA300_RS06725,1297.3,693.3,604,0.871,-0.2,1.8e-01,1.0e+00,0.2815,236,729,701,650,568,690,554
SAUSA300_RS04265,SAUSA300_RS04265,22.7,14,8.7,0.619,-0.7,1.8e-01,1.0e+00,0.2821,237,11,12,19,10,8,8
SAUSA300_RS04115,SAUSA300_RS04115,91,51.7,39.3,0.768,-0.4,1.8e-01,1.0e+00,0.2829,238,41,67,47,41,35,42
SAUSA300_RS04300,SAUSA300_RS04300,29,17.7,11.3,0.655,-0.6,1.8e-01,1.0e+00,0.2829,238,19,21,13,10,14,10
SAUSA300_RS00165,SAUSA300_RS00165,907.7,488,419.7,0.86,-0.2,1.8e-01,1.0e+00,0.2874,242,465,604,395,413,413,433
SAUSA300_RS06350,SAUSA300_RS06350,98,42.7,55.3,1.293,0.4,1.8e-01,1.0e+00,0.2874,243,53,32,43,57,49,60
SAUSA300_RS08925,SAUSA300_RS08925,171.3,95,76.3,0.799,-0.3,1.8e-01,1.0e+00,0.2874,243,88,126,71,88,80,61
SAUSA300_RS07380,SAUSA300_RS07380,121.7,68,53.7,0.789,-0.3,1.8e-01,1.0e+00,0.2882,244,63,78,63,40,57,64
SAUSA300_RS13030,SAUSA300_RS13030,110,62,48,0.773,-0.4,1.9e-01,1.0e+00,0.291,246,80,41,65,38,49,57
SAUSA300_RS04530,SAUSA300_RS04530,56,23.3,32.7,1.407,0.5,1.9e-01,1.0e+00,0.2952,250,35,16,19,43,22,33
SAUSA300_RS04270,SAUSA300_RS04270,275,125.3,149.7,1.192,0.3,1.9e-01,1.0e+00,0.2961,251,128,108,140,167,138,144
SAUSA300_RS08590,SAUSA300_RS08590,56.3,23.7,32.7,1.375,0.5,1.9e-01,1.0e+00,0.2971,253,22,17,32,33,39,26
SAUSA300_RS02465,SAUSA300_RS02465,76,32,44,1.366,0.5,1.9e-01,1.0e+00,0.2986,254,23,22,51,59,40,33
SAUSA300_RS05585,SAUSA300_RS05585,31,18.7,12.3,0.657,-0.6,1.9e-01,1.0e+00,0.2987,255,21,24,11,9,16,12
SAUSA300_RS04305,SAUSA300_RS04305,31.7,19,12.7,0.676,-0.6,1.9e-01,1.0e+00,0.2989,255,16,19,22,15,14,9
SAUSA300_RS11390,SAUSA300_RS11390,585.7,317.3,268.3,0.844,-0.2,1.9e-01,1.0e+00,0.2989,255,385,224,343,221,281,303
SAUSA300_RS03800,SAUSA300_RS03800,192.3,86.7,105.7,1.212,0.3,1.9e-01,1.0e+00,0.2989,256,77,98,85,99,115,103
SAUSA300_RS03510,SAUSA300_RS03510,110.7,48.7,62,1.265,0.3,1.9e-01,1.0e+00,0.2992,256,53,42,51,70,51,65
SAUSA300_RS01450,SAUSA300_RS01450,20.7,13,7.7,0.61,-0.7,1.9e-01,1.0e+00,0.3007,258,15,13,11,5,12,6
SAUSA300_RS03495,SAUSA300_RS03495,20.3,7.3,13,1.817,0.9,2.0e-01,1.0e+00,0.3027,260,15,7,0,5,14,20
SAUSA300_RS08690,SAUSA300_RS08690,27,10.3,16.7,1.593,0.7,2.0e-01,1.0e+00,0.3045,262,5,8,18,21,9,20
SAUSA300_RS10880,SAUSA300_RS10880,22.3,14,8.3,0.599,-0.7,2.0e-01,1.0e+00,0.3082,265,12,19,11,9,14,2
SAUSA300_RS03055,SAUSA300_RS03055,224.7,123,101.7,0.826,-0.3,2.0e-01,1.0e+00,0.3095,266,114,148,107,113,113,79
SAUSA300_RS02535,SAUSA300_RS02535,25,15.3,9.7,0.645,-0.6,2.0e-01,1.0e+00,0.3104,268,17,16,13,10,13,6
SAUSA300_RS06830,SAUSA300_RS06830,26.7,10.7,16,1.539,0.6,2.0e-01,1.0e+00,0.3128,270,15,5,12,17,14,17
SAUSA300_RS02855,SAUSA300_RS02855,19.3,7.3,12,1.662,0.7,2.0e-01,1.0e+00,0.3135,271,10,10,2,12,11,13
SAUSA300_RS08585,SAUSA300_RS08585,101.7,57,44.7,0.784,-0.4,2.1e-01,1.0e+00,0.3153,273,59,41,71,52,44,38
SAUSA300_RS14065,SAUSA300_RS14065,27.3,10.7,16.7,1.535,0.6,2.1e-01,1.0e+00,0.3166,274,13,7,12,23,11,16
SAUSA300_RS13160,SAUSA300_RS13160,85.3,48.3,37,0.767,-0.4,2.1e-01,1.0e+00,0.3171,275,61,41,43,45,42,24
SAUSA300_RS13685,SAUSA300_RS13685,28,16.7,11.3,0.669,-0.6,2.1e-01,1.0e+00,0.3179,276,17,13,20,9,13,12
SAUSA300_RS11065,SAUSA300_RS11065,137.3,75.7,61.7,0.811,-0.3,2.1e-01,1.0e+00,0.3239,281,79,76,72,70,47,68
SAUSA300_RS15920,SAUSA300_RS15920,116,64.3,51.7,0.807,-0.3,2.1e-01,1.0e+00,0.3251,283,58,67,68,48,52,55
SAUSA300_RS07905,SAUSA300_RS07905,37.3,22,15.3,0.693,-0.5,2.1e-01,1.0e+00,0.326,284,34,16,16,19,14,13
SAUSA300_RS11495,SAUSA300_RS11495,37,15.3,21.7,1.433,0.5,2.1e-01,1.0e+00,0.326,284,15,12,19,29,19,17
SAUSA300_RS09350,SAUSA300_RS09350,396,183.3,212.7,1.162,0.2,2.1e-01,1.0e+00,0.3267,285,176,195,179,244,187,207
SAUSA300_RS00400,SAUSA300_RS00400,108,47,61,1.304,0.4,2.2e-01,1.0e+00,0.3272,286,30,58,53,74,34,75
SAUSA300_RS03240,SAUSA300_RS03240,44,18.3,25.7,1.401,0.5,2.2e-01,1.0e+00,0.3272,286,24,22,9,27,28,22
SAUSA300_RS07850,SAUSA300_RS07850,24,14.7,9.3,0.643,-0.6,2.2e-01,1.0e+00,0.3272,287,23,7,14,9,9,10
SAUSA300_RS06015,SAUSA300_RS06015,32.7,13.3,19.3,1.472,0.6,2.2e-01,1.0e+00,0.3277,287,17,17,6,18,17,23
SAUSA300_RS09640,SAUSA300_RS09640,77,33.3,43.7,1.318,0.4,2.2e-01,1.0e+00,0.3303,290,38,35,27,32,36,63
SAUSA300_RS02740,SAUSA300_RS02740,63.3,36,27.3,0.767,-0.4,2.2e-01,1.0e+00,0.3316,292,34,39,35,27,30,25
SAUSA300_RS10355,SAUSA300_RS10355,52.7,22.3,30.3,1.355,0.4,2.2e-01,1.0e+00,0.3317,292,21,23,23,26,24,41
SAUSA300_RS06790,SAUSA300_RS06790,94.7,53,41.7,0.782,-0.4,2.2e-01,1.0e+00,0.3321,293,57,53,49,58,30,37
SAUSA300_RS07200,SAUSA300_RS07200,59,33.7,25.3,0.752,-0.4,2.2e-01,1.0e+00,0.3321,293,35,30,36,19,23,34
SAUSA300_RS10315,SAUSA300_RS10315,46.3,26.7,19.7,0.73,-0.5,2.2e-01,1.0e+00,0.3352,296,22,22,36,21,16,22
SAUSA300_RS06065,SAUSA300_RS06065,94.7,41.3,53.3,1.299,0.4,2.2e-01,1.0e+00,0.336,297,53,52,19,56,49,55
SAUSA300_RS13410,SAUSA300_RS13410,60,25.7,34.3,1.344,0.4,2.2e-01,1.0e+00,0.336,297,29,15,33,40,26,37
SAUSA300_RS00245,SAUSA300_RS00245,76,43,33,0.771,-0.4,2.2e-01,1.0e+00,0.336,298,56,29,44,34,28,37
SAUSA300_RS11735,SAUSA300_RS11735,46.7,27,19.7,0.72,-0.5,2.2e-01,1.0e+00,0.3362,298,31,17,33,24,23,12
SAUSA300_RS02965,SAUSA300_RS02965,290.3,133,157.3,1.181,0.2,2.2e-01,1.0e+00,0.3362,299,148,132,119,153,191,128
SAUSA300_RS07160,SAUSA300_RS07160,105.3,58.7,46.7,0.801,-0.3,2.3e-01,1.0e+00,0.3368,299,61,62,53,57,40,43
SAUSA300_RS08560,SAUSA300_RS08560,22.3,8.7,13.7,1.557,0.6,2.3e-01,1.0e+00,0.3384,301,8,13,5,17,12,12
SAUSA300_RS00355,SAUSA300_RS00355,156.3,86.3,70,0.811,-0.3,2.3e-01,1.0e+00,0.3396,303,65,119,75,82,69,59
SAUSA300_RS10785,SAUSA300_RS10785,18.3,11.7,6.7,0.574,-0.8,2.3e-01,1.0e+00,0.3396,303,21,2,12,10,8,2
SAUSA300_RS01340,SAUSA300_RS01340,84.7,37.3,47.3,1.279,0.4,2.3e-01,1.0e+00,0.3418,305,38,39,35,33,51,58
SAUSA300_RS01200,SAUSA300_RS01200,44.7,18.7,26,1.387,0.5,2.3e-01,1.0e+00,0.3444,308,12,17,27,21,23,34
SAUSA300_RS08295,SAUSA300_RS08295,28.3,11.3,17,1.506,0.6,2.3e-01,1.0e+00,0.345,309,21,8,5,17,17,17
SAUSA300_RS03010,SAUSA300_RS03010,65.7,37,28.7,0.772,-0.4,2.3e-01,1.0e+00,0.3479,312,31,39,41,33,23,30
SAUSA300_RS03465,SAUSA300_RS03465,30,12,18,1.479,0.6,2.4e-01,1.0e+00,0.3527,316,19,10,7,21,21,12
SAUSA300_RS07090,SAUSA300_RS07090,63.3,36,27.3,0.76,-0.4,2.4e-01,1.0e+00,0.3534,317,44,24,40,30,33,19
SAUSA300_RS04845,SAUSA300_RS04845,269.3,124,145.3,1.173,0.2,2.4e-01,1.0e+00,0.3534,318,119,139,114,160,155,121
SAUSA300_RS11810,SAUSA300_RS11810,2058.3,957,1101.3,1.151,0.2,2.4e-01,1.0e+00,0.3557,320,759,1301,811,1043,975,1286
SAUSA300_RS10065,SAUSA300_RS10065,135.3,75.3,60,0.801,-0.3,2.4e-01,1.0e+00,0.3557,320,69,110,47,51,67,62
SAUSA300_RS03405,SAUSA300_RS03405,30,17.7,12.3,0.687,-0.5,2.4e-01,1.0e+00,0.3559,321,17,24,12,9,16,12
SAUSA300_RS01315,SAUSA300_RS01315,43,18,25,1.385,0.5,2.4e-01,1.0e+00,0.3594,325,7,22,25,24,24,27
SAUSA300_RS11185,SAUSA300_RS11185,25.3,15.3,10,0.664,-0.6,2.5e-01,1.0e+00,0.3632,328,15,22,9,5,13,12
SAUSA300_RS00705,SAUSA300_RS00705,23.7,9.7,14,1.488,0.6,2.5e-01,1.0e+00,0.3664,332,10,10,9,12,12,18
SAUSA300_RS13730,SAUSA300_RS13730,49,28,21,0.749,-0.4,2.6e-01,1.0e+00,0.3786,343,29,34,21,28,19,16
SAUSA300_RS01820,SAUSA300_RS01820,31,18.3,12.7,0.689,-0.5,2.6e-01,1.0e+00,0.3801,345,7,22,26,17,11,10
SAUSA300_RS00770,SAUSA300_RS00770,22,13.3,8.7,0.656,-0.6,2.6e-01,1.0e+00,0.3814,346,15,16,9,5,14,7
SAUSA300_RS02925,SAUSA300_RS02925,44,26,18,0.697,-0.5,2.6e-01,1.0e+00,0.3831,348,22,44,12,26,21,7
SAUSA300_RS08545,SAUSA300_RS08545,73.7,32.3,41.3,1.276,0.4,2.6e-01,1.0e+00,0.3831,349,39,19,39,39,46,39
SAUSA300_RS01085,SAUSA300_RS01085,21.7,8.7,13,1.494,0.6,2.6e-01,1.0e+00,0.3841,350,7,7,12,15,12,12
SAUSA300_RS08600,SAUSA300_RS08600,74.7,42,32.7,0.778,-0.4,2.7e-01,1.0e+00,0.3889,355,31,46,49,39,19,40
SAUSA300_RS04060,SAUSA300_RS04060,66,29,37,1.278,0.4,2.7e-01,1.0e+00,0.3906,357,19,32,36,34,39,38
SAUSA300_RS08740,SAUSA300_RS08740,44.3,18.7,25.7,1.386,0.5,2.7e-01,1.0e+00,0.3932,359,36,8,12,22,27,28
SAUSA300_RS04500,SAUSA300_RS04500,28,16.7,11.3,0.685,-0.5,2.7e-01,1.0e+00,0.3946,361,22,19,9,5,12,17
SAUSA300_RS03960,SAUSA300_RS03960,444,203.3,240.7,1.181,0.2,2.7e-01,1.0e+00,0.395,362,208,129,273,306,231,185
SAUSA300_RS04235,SAUSA300_RS04235,21.3,13,8.3,0.676,-0.6,2.8e-01,1.0e+00,0.4048,371,10,17,12,10,7,8
SAUSA300_RS04110,SAUSA300_RS04110,33,19,14,0.72,-0.5,2.9e-01,1.0e+00,0.4147,381,16,25,16,17,17,8
SAUSA300_RS11120,SAUSA300_RS11120,64,36,28,0.783,-0.4,2.9e-01,1.0e+00,0.4149,381,35,32,41,17,34,33
SAUSA300_RS03525,SAUSA300_RS03525,76.7,34.3,42.3,1.255,0.3,2.9e-01,1.0e+00,0.4149,382,46,32,25,47,35,45
SAUSA300_RS05420,SAUSA300_RS05420,520.3,244.7,275.7,1.127,0.2,2.9e-01,1.0e+00,0.4174,384,247,218,269,260,283,284
SAUSA300_RS01345,SAUSA300_RS01345,166.3,76,90.3,1.185,0.2,2.9e-01,1.0e+00,0.4199,387,77,88,63,105,72,94
SAUSA300_RS08785,SAUSA300_RS08785,24.3,9.7,14.7,1.52,0.6,2.9e-01,1.0e+00,0.4217,389,0,15,14,12,18,14
SAUSA300_RS01100,SAUSA300_RS01100,48.3,27.7,20.7,0.751,-0.4,3.0e-01,1.0e+00,0.4273,395,41,15,27,15,28,19
SAUSA300_RS06360,SAUSA300_RS06360,96,43,53,1.234,0.3,3.0e-01,1.0e+00,0.4325,400,29,63,37,59,46,54
