name,gene,NT1,NT2,NT3,NaP1,NaP2,NaP3
ENSB:NKWL8rJZ_PAhOo6,ENSB:NKWL8rJZ_PAhOo6,0,2,0,0,2,2
ENSB:49V7AfyW1-h97RV,ENSB:49V7AfyW1-h97RV,0,0,2,8,2,2
ENSB:eCdiGmQ_llUWyHS,ENSB:eCdiGmQ_llUWyHS,8,10,10,4,7,10
ENSB:wLlHFO3G-tHStY6,ENSB:wLlHFO3G-tHStY6,2,0,2,5,4,6
ENSB:EE82f1-gGez-gqS,ENSB:EE82f1-gGez-gqS,4,4,8,3,4,8
ENSB:3w_GtzVqWmiQmeP,ENSB:3w_GtzVqWmiQmeP,0,0,0,2,0,0
ENSB:5Y9Hd_vRd2WntsE,ENSB:5Y9Hd_vRd2WntsE,4,2,2,4,2,4
ENSB:hEe3ynUn7zYYith,ENSB:hEe3ynUn7zYYith,0,0,0,3,0,0
ENSB:wRDlDERcsMU3cN3,ENSB:wRDlDERcsMU3cN3,32,33,16,47,52,45
ENSB:Ye-da6Bt_vj4sg5,ENSB:Ye-da6Bt_vj4sg5,34,27,46,36,25,66
ENSB:U7mFndpy7-5oXY5,ENSB:U7mFndpy7-5oXY5,27,22,22,21,16,32
ENSB:p_RVpImx9JlV1bk,ENSB:p_RVpImx9JlV1bk,7,4,11,14,14,20
ENSB:3GEdprtnIfqPfrA,ENSB:3GEdprtnIfqPfrA,0,0,0,4,2,2
ENSB:VDfDPyUZQFxR0Tu,ENSB:VDfDPyUZQFxR0Tu,33,16,28,50,36,64
ENSB:MBUrPrhQrP9Ohug,ENSB:MBUrPrhQrP9Ohug,87,83,88,173,136,184
ENSB:083u48ZaCgVT_9J,ENSB:083u48ZaCgVT_9J,60,45,43,91,73,73
ENSB:3UFPlBfuLDkgnAs,ENSB:3UFPlBfuLDkgnAs,49,61,34,46,50,61
ENSB:SElBZaQDIAlwrt-,ENSB:SElBZaQDIAlwrt-,18,27,14,31,44,38
ENSB:BpCyKoztQc9Z5r4,ENSB:BpCyKoztQc9Z5r4,0,0,0,2,2,2
ENSB:Hj6Y5UhKiyXpzHt,ENSB:Hj6Y5UhKiyXpzHt,26,42,38,48,21,46
ENSB:yyHGtLYsqE502Oq,ENSB:yyHGtLYsqE502Oq,28,19,14,22,10,16
ENSB:KgMSx1o5_D2R2Aa,ENSB:KgMSx1o5_D2R2Aa,6,2,6,18,8,14
ENSB:JfOAh7YVD-aMdms,ENSB:JfOAh7YVD-aMdms,24,36,16,45,69,47
ENSB:ne2pwqZC-zzVCJx,ENSB:ne2pwqZC-zzVCJx,81,155,118,284,235,316
ENSB:kPLqcapPU0JG1yB,ENSB:kPLqcapPU0JG1yB,8,10,4,14,8,14
ENSB:AzPO0OnhLTlfenk,ENSB:AzPO0OnhLTlfenk,99,94,82,150,90,136
ENSB:IdNVyvrLFzjYUda,ENSB:IdNVyvrLFzjYUda,8,2,6,10,8,10
ENSB:plEQdLmVNTzESlE,ENSB:plEQdLmVNTzESlE,43,65,28,25,30,55
ENSB:r4VlqsJoSVHhTL8,ENSB:r4VlqsJoSVHhTL8,6,10,10,10,8,10
ENSB:PHdwu_-K5Ls4w5X,ENSB:PHdwu_-K5Ls4w5X,48,52,50,83,48,72
ENSB:0mthNQGDuKZb4E1,ENSB:0mthNQGDuKZb4E1,36,28,25,40,58,45
ENSB:Pw-wQ3TgfSw-_oT,ENSB:Pw-wQ3TgfSw-_oT,69,71,59,84,94,117
ENSB:DbygNJ_Efc1y-LW,ENSB:DbygNJ_Efc1y-LW,8,10,12,6,4,10
ENSB:ScCiYLrLxg0kzpd,ENSB:ScCiYLrLxg0kzpd,34,40,20,22,15,16
ENSB:jnl5HM6yCjTyOoV,ENSB:jnl5HM6yCjTyOoV,58,54,46,170,144,135
ENSB:PzEODjkipgF7irV,ENSB:PzEODjkipgF7irV,2,0,0,6,12,15
ENSB:pyryjHeFh1a3Ytq,ENSB:pyryjHeFh1a3Ytq,4,15,7,24,10,24
ENSB:Wliak7tNmNyDNvC,ENSB:Wliak7tNmNyDNvC,6,6,10,12,12,8
ENSB:W9tyoKqljLzSqAx,ENSB:W9tyoKqljLzSqAx,7,24,18,17,25,24
ENSB:41Ugy6gtbI64_KT,ENSB:41Ugy6gtbI64_KT,29,12,23,37,23,39
ENSB:K3HOR4FIeISv78X,ENSB:K3HOR4FIeISv78X,9,12,4,5,7,2
ENSB:06E2i4D8IzpzOG3,ENSB:06E2i4D8IzpzOG3,59,87,54,68,71,52
ENSB:32EYaruG-ouYKSM,ENSB:32EYaruG-ouYKSM,116,65,62,47,40,40
ENSB:Nm6K6qfOOWn3RFF,ENSB:Nm6K6qfOOWn3RFF,88,67,79,80,64,88
ENSB:0ov97srUkGJ3ALL,ENSB:0ov97srUkGJ3ALL,47,43,44,71,50,66
ENSB:9PAgV26QnTYcpzm,ENSB:9PAgV26QnTYcpzm,2,7,1,13,15,15
ENSB:3PN9yrYABg2t7rd,ENSB:3PN9yrYABg2t7rd,30,10,7,34,31,26
ENSB:5cxz9B2BXPAEo5U,ENSB:5cxz9B2BXPAEo5U,14,0,2,13,10,3
ENSB:UK3k8ovObMVa6E3,ENSB:UK3k8ovObMVa6E3,4,12,6,8,14,6
ENSB:pL_Jq9YaeMacLc1,ENSB:pL_Jq9YaeMacLc1,0,4,0,0,2,2
ENSB:hCgwNTQLJ1HCH-V,ENSB:hCgwNTQLJ1HCH-V,0,0,0,0,0,0
ENSB:YLw4oQeP1D9vz9X,ENSB:YLw4oQeP1D9vz9X,89,79,102,82,128,77
ENSB:ebQh_6g1zFf_rd_,ENSB:ebQh_6g1zFf_rd_,181,140,135,197,232,202
ENSB:Hh9390qF61fgfef,ENSB:Hh9390qF61fgfef,0,12,12,17,20,14
ENSB:gDuEX5lkbns5BqX,ENSB:gDuEX5lkbns5BqX,66,48,55,137,150,158
ENSB:tjluAVHQozQignL,ENSB:tjluAVHQozQignL,86,92,116,138,161,144
ENSB:cHqOSyWrAdAfEs_,ENSB:cHqOSyWrAdAfEs_,28,27,33,62,47,57
ENSB:JhMuVf_lUYeaAUs,ENSB:JhMuVf_lUYeaAUs,7,1,4,4,2,4
ENSB:GR4BW_24JJGGQav,ENSB:GR4BW_24JJGGQav,3,6,4,0,2,5
ENSB:NHwFFGS5NMWSSZP,ENSB:NHwFFGS5NMWSSZP,5,6,12,9,12,6
ENSB:sqE2LR5XKtugFsA,ENSB:sqE2LR5XKtugFsA,132,106,211,159,82,161
ENSB:-to8IM8R5j0TeGO,ENSB:-to8IM8R5j0TeGO,0,0,2,4,4,8
ENSB:bvLVL9opyhFmUd_,ENSB:bvLVL9opyhFmUd_,26,24,24,64,72,70
ENSB:6MG4p4pc0eUbkyy,ENSB:6MG4p4pc0eUbkyy,65,36,68,88,92,98
ENSB:bCJvoWBEsnhhUpD,ENSB:bCJvoWBEsnhhUpD,9,0,6,6,8,2
ENSB:WaAB4vWk4dty94s,ENSB:WaAB4vWk4dty94s,0,0,0,1,0,0
ENSB:kqs5rDh4BODJL1l,ENSB:kqs5rDh4BODJL1l,0,4,0,2,2,6
ENSB:FcBDkB5tCdzPmz3,ENSB:FcBDkB5tCdzPmz3,9,4,10,14,13,4
ENSB:1hWbY2gXCpCBiSo,ENSB:1hWbY2gXCpCBiSo,10,14,9,18,16,20
ENSB:AgAYg037oNddaDt,ENSB:AgAYg037oNddaDt,54,53,69,103,72,61
ENSB:3j5CatqyUbyE_RJ,ENSB:3j5CatqyUbyE_RJ,1378,1445,1800,58,40,47
ENSB:XUQy8ZkHjCuv1V4,ENSB:XUQy8ZkHjCuv1V4,54,87,75,105,87,97
ENSB:Mdl2awCjbYwsAmo,ENSB:Mdl2awCjbYwsAmo,39,56,69,78,76,63
ENSB:aJ-Vh_f-CVu5MQ8,ENSB:aJ-Vh_f-CVu5MQ8,19,13,10,35,18,25
ENSB:GpoGFstSv4ZHfqj,ENSB:GpoGFstSv4ZHfqj,228,212,192,106,96,110
ENSB:acBgbnHKm1y2x8Q,ENSB:acBgbnHKm1y2x8Q,19,22,39,48,24,32
ENSB:GPQ8Czdm1_cBVL3,ENSB:GPQ8Czdm1_cBVL3,39,28,33,31,44,50
ENSB:Q-Pz1irYQzGJvQK,ENSB:Q-Pz1irYQzGJvQK,73,61,104,73,90,102
ENSB:hXeJKIAr5bcGoiI,ENSB:hXeJKIAr5bcGoiI,0,0,2,0,0,0
ENSB:Q_f5Qjz2uce4AOv,ENSB:Q_f5Qjz2uce4AOv,8,12,18,18,22,22
ENSB:JOpydv4ml0Tvywv,ENSB:JOpydv4ml0Tvywv,0,6,0,6,8,4
ENSB:Hv47tICR3CSjQVL,ENSB:Hv47tICR3CSjQVL,159,140,179,522,470,502
ENSB:DVQBcNaB2KzsInW,ENSB:DVQBcNaB2KzsInW,77,64,87,344,400,508
ENSB:3JB9KQyMBbXNZ6-,ENSB:3JB9KQyMBbXNZ6-,48,70,64,210,136,132
ENSB:CsQ3ADpFg8ZEg2b,ENSB:CsQ3ADpFg8ZEg2b,0,0,0,0,0,0
ENSB:lj4gObSyOc-H4GT,ENSB:lj4gObSyOc-H4GT,0,0,0,0,0,0
ENSB:TXu7hZUiZTyv2OP,ENSB:TXu7hZUiZTyv2OP,230,188,160,222,261,248
ENSB:V3KQJ6vcDnms3Wk,ENSB:V3KQJ6vcDnms3Wk,80,77,72,140,153,210
ENSB:1noW_D2y9nRLDLR,ENSB:1noW_D2y9nRLDLR,12,9,6,41,27,9
ENSB:rjRUhD9mfUyPFMt,ENSB:rjRUhD9mfUyPFMt,22,17,34,28,26,32
ENSB:MDe3Qc5aQVrKBco,ENSB:MDe3Qc5aQVrKBco,17,28,20,34,28,23
ENSB:VL0BS6PIjtvP7QT,ENSB:VL0BS6PIjtvP7QT,82,59,88,115,112,133
ENSB:zud5WULVm94ILrp,ENSB:zud5WULVm94ILrp,18,21,22,40,46,31
ENSB:EY-GI7jkwfVGRRV,ENSB:EY-GI7jkwfVGRRV,20,23,19,25,26,31
ENSB:4pahj_fl9t0rk31,ENSB:4pahj_fl9t0rk31,70,112,112,128,137,104
ENSB:N1wYMTMCsxGhCiE,ENSB:N1wYMTMCsxGhCiE,170,221,209,180,194,217
ENSB:mLpkO0QNM5M6BSB,ENSB:mLpkO0QNM5M6BSB,36,46,67,59,67,72
ENSB:enjnSOpby3QkllB,ENSB:enjnSOpby3QkllB,332,282,355,400,363,359
ENSB:umAp5jVsfG3IAcZ,ENSB:umAp5jVsfG3IAcZ,732,856,493,828,1092,1030
ENSB:9HXmTqE1nQU2ghC,ENSB:9HXmTqE1nQU2ghC,32,30,18,44,32,42
ENSB:H_jVqjbwl11zD8N,ENSB:H_jVqjbwl11zD8N,2,0,4,0,2,2
ENSB:oR5-VcTPC5SSinH,ENSB:oR5-VcTPC5SSinH,22,22,30,30,48,24
ENSB:YpNWv8OcsFjCXHM,ENSB:YpNWv8OcsFjCXHM,17,4,17,4,6,6
ENSB:UAkDHulAs7Q-gbw,ENSB:UAkDHulAs7Q-gbw,26,20,8,10,2,12
ENSB:aEnNxwBzwKYf-iT,ENSB:aEnNxwBzwKYf-iT,0,1,4,2,2,2
ENSB:0SzYCuEz639wBfl,ENSB:0SzYCuEz639wBfl,115,114,177,476,456,382
ENSB:Y3aqs_QYgO9ERMQ,ENSB:Y3aqs_QYgO9ERMQ,7,10,4,9,16,15
ENSB:o-ptzNvHPb2v3Ed,ENSB:o-ptzNvHPb2v3Ed,80,122,94,58,62,40
ENSB:agE2-WB8bCBQNUn,ENSB:agE2-WB8bCBQNUn,4,8,4,20,12,20
ENSB:HLOuTNq-AXP7F9m,ENSB:HLOuTNq-AXP7F9m,30,52,54,81,84,103
ENSB:WwVCc7nfdhnCcb5,ENSB:WwVCc7nfdhnCcb5,10,6,16,2,6,6
ENSB:2ZqiEiz4mL1LP_I,ENSB:2ZqiEiz4mL1LP_I,4,8,12,11,8,6
ENSB:qBfHN6q7qIgM11L,ENSB:qBfHN6q7qIgM11L,10,26,24,28,22,36
ENSB:8xgt6K-Xe2t5TjC,ENSB:8xgt6K-Xe2t5TjC,6,14,8,16,22,12
ENSB:842FHiznmMa3quG,ENSB:842FHiznmMa3quG,0,0,2,2,10,0
ENSB:eqFKjGsP1RgPnFS,ENSB:eqFKjGsP1RgPnFS,14,22,18,54,40,36
ENSB:eJSHmXH74zOMvW9,ENSB:eJSHmXH74zOMvW9,2,0,0,0,2,4
ENSB:izgIRAFjzIXbCMA,ENSB:izgIRAFjzIXbCMA,0,0,2,0,0,1
ENSB:Geavbi0rSOx-gGi,ENSB:Geavbi0rSOx-gGi,175,179,208,189,201,157
ENSB:nzyCTlDj3lfhfn-,ENSB:nzyCTlDj3lfhfn-,94,92,98,168,100,130
ENSB:2pSON-7bbN9mrpJ,ENSB:2pSON-7bbN9mrpJ,120,116,140,508,292,381
ENSB:dX_WU9XdcFf6OBX,ENSB:dX_WU9XdcFf6OBX,6,7,8,8,6,2
ENSB:ZxQUkWRrZRQhT18,ENSB:ZxQUkWRrZRQhT18,10,8,7,16,2,8
ENSB:RxKD8RFMJtgVr1U,ENSB:RxKD8RFMJtgVr1U,46,54,40,28,24,38
ENSB:VdsWnexdNS3NNCQ,ENSB:VdsWnexdNS3NNCQ,22,18,28,16,28,16
ENSB:AK45VkuARSgzrfd,ENSB:AK45VkuARSgzrfd,656,780,1016,885,926,841
ENSB:q1PL77J4M27IgWQ,ENSB:q1PL77J4M27IgWQ,131,144,129,194,197,169
ENSB:z1tv-kRFB4FstrE,ENSB:z1tv-kRFB4FstrE,23,22,18,32,38,35
ENSB:VUgMNgKlPVW37zo,ENSB:VUgMNgKlPVW37zo,52,54,47,67,50,113
ENSB:7DYJuWR9U8tvXQ3,ENSB:7DYJuWR9U8tvXQ3,12,13,6,7,25,14
ENSB:o3F-JshH2N_aa1G,ENSB:o3F-JshH2N_aa1G,9,6,0,7,3,4
ENSB:aDoPxx3YJT9_d07,ENSB:aDoPxx3YJT9_d07,54,46,36,81,69,103
ENSB:Ug6sM5CSavQjyt9,ENSB:Ug6sM5CSavQjyt9,66,73,86,195,143,157
ENSB:TpPqdrkdc2Um5HE,ENSB:TpPqdrkdc2Um5HE,2,0,2,2,4,2
ENSB:QT6f6Lgv4opJlz7,ENSB:QT6f6Lgv4opJlz7,18,2,8,15,10,8
ENSB:DSVq6ZZDddz9Iqr,ENSB:DSVq6ZZDddz9Iqr,18,22,20,34,16,38
ENSB:P4Xz9egvZWrS1VT,ENSB:P4Xz9egvZWrS1VT,29,25,14,35,37,47
ENSB:R4YJgNDSPzW2xFD,ENSB:R4YJgNDSPzW2xFD,34,27,41,71,44,39
ENSB:MK5wlLdYAO3lbT9,ENSB:MK5wlLdYAO3lbT9,10,4,2,9,13,22
ENSB:btSCpcLMHGHZwLd,ENSB:btSCpcLMHGHZwLd,48,47,63,175,127,168
ENSB:sZCdcf_mq2lLgNx,ENSB:sZCdcf_mq2lLgNx,2,8,13,5,7,17
ENSB:Zt9bAoCvIAHnAYu,ENSB:Zt9bAoCvIAHnAYu,6,6,9,8,18,9
ENSB:x3dQxiXxXK9EqHU,ENSB:x3dQxiXxXK9EqHU,0,2,4,0,7,2
ENSB:km6kLCKn8DLjcce,ENSB:km6kLCKn8DLjcce,24,28,12,24,26,8
ENSB:rgJlGPgAAGVbk6o,ENSB:rgJlGPgAAGVbk6o,0,4,2,13,10,10
ENSB:mmxAFHgyzWYih77,ENSB:mmxAFHgyzWYih77,38,28,32,32,30,34
ENSB:ru-SG20HSIGMqGj,ENSB:ru-SG20HSIGMqGj,6,4,4,6,10,8
ENSB:7x9diWF_GveDke9,ENSB:7x9diWF_GveDke9,3,4,2,3,2,6
ENSB:r2JHkAp3sHFe33K,ENSB:r2JHkAp3sHFe33K,4,2,2,2,0,0
ENSB:hPAhUk4soAzEJKX,ENSB:hPAhUk4soAzEJKX,68,60,89,105,107,66
ENSB:3qqQQvyYpXHMpAh,ENSB:3qqQQvyYpXHMpAh,0,0,0,0,0,0
ENSB:YqnVG3tKfg4DfQe,ENSB:YqnVG3tKfg4DfQe,0,0,0,0,0,0
ENSB:XTGVupim7cYBv3W,ENSB:XTGVupim7cYBv3W,90,86,56,72,80,88
ENSB:eBWaG-UllukgKYS,ENSB:eBWaG-UllukgKYS,145,153,161,248,212,284
ENSB:EcVp27bBnj9n4sc,ENSB:EcVp27bBnj9n4sc,43,75,30,6,4,1
ENSB:CaRScD0kNwjveno,ENSB:CaRScD0kNwjveno,244,322,273,16,12,15
ENSB:aQPQU64Ptrizeqb,ENSB:aQPQU64Ptrizeqb,222,268,171,17,17,12
ENSB:lwJWPxElLDCnTOQ,ENSB:lwJWPxElLDCnTOQ,690,894,472,24,28,63
ENSB:sYjQlFjF5A72qB1,ENSB:sYjQlFjF5A72qB1,0,2,2,2,0,0
ENSB:KYBFp3_HxO-TfUq,ENSB:KYBFp3_HxO-TfUq,0,0,0,0,2,0
ENSB:Dlj6nxjb9imM0vn,ENSB:Dlj6nxjb9imM0vn,1,0,2,2,2,3
ENSB:FGww1BW7PFYDL-W,ENSB:FGww1BW7PFYDL-W,0,0,0,0,0,0
ENSB:e9hmr4hrKTk_E6i,ENSB:e9hmr4hrKTk_E6i,30,24,18,64,67,106
ENSB:U3suG6IYuljL_X_,ENSB:U3suG6IYuljL_X_,12,12,2,8,10,16
ENSB:cTSw_hTcTsETQFN,ENSB:cTSw_hTcTsETQFN,0,0,0,0,2,0
ENSB:ydBImdY3pPnTogP,ENSB:ydBImdY3pPnTogP,0,0,1,4,2,0
ENSB:PuqbVWTSNK7Nd4I,ENSB:PuqbVWTSNK7Nd4I,1,0,2,0,0,2
ENSB:b4XUzVKQrwDpjmm,ENSB:b4XUzVKQrwDpjmm,0,2,0,0,0,0
ENSB:gpGc5w5S7lSHRzs,ENSB:gpGc5w5S7lSHRzs,92,78,66,142,166,168
ENSB:Px4rTVk5PRfHNyF,ENSB:Px4rTVk5PRfHNyF,0,0,0,0,0,0
ENSB:u9N_zh6ULnu1Cfv,ENSB:u9N_zh6ULnu1Cfv,0,0,0,0,0,0
ENSB:SK5ogZf7TJrJRLw,ENSB:SK5ogZf7TJrJRLw,0,0,0,0,0,0
ENSB:Jjff5LB3dIq0rD9,ENSB:Jjff5LB3dIq0rD9,0,0,0,0,0,0
ENSB:zri_3eaH0Ag8IBK,ENSB:zri_3eaH0Ag8IBK,0,0,0,0,0,0
ENSB:bgKX5KCGNbvSXzd,ENSB:bgKX5KCGNbvSXzd,36,22,44,42,28,46
ENSB:NZR95rawpKXu_G-,ENSB:NZR95rawpKXu_G-,2,14,4,22,10,34
ENSB:gG48xGHzga9fhcG,ENSB:gG48xGHzga9fhcG,14,14,9,12,16,14
ENSB:rF_2q7WW5lhE3Mf,ENSB:rF_2q7WW5lhE3Mf,373,406,376,360,357,344
ENSB:5o_cO_EOeEKU_J8,ENSB:5o_cO_EOeEKU_J8,17,16,22,4,4,12
ENSB:FH2Mk9f4X06WW8p,ENSB:FH2Mk9f4X06WW8p,4,0,2,4,0,0
ENSB:ow62VRu82R4ud3I,ENSB:ow62VRu82R4ud3I,0,0,0,0,0,2
ENSB:HxkUuVk00om3PAe,ENSB:HxkUuVk00om3PAe,23,20,16,5,24,22
ENSB:81Qxsv4LdlhLYzI,ENSB:81Qxsv4LdlhLYzI,7,5,17,13,15,10
ENSB:eZTU44LVhwsRttK,ENSB:eZTU44LVhwsRttK,2,12,2,4,15,12
ENSB:vhILg-_vZJoLRg3,ENSB:vhILg-_vZJoLRg3,0,0,0,0,0,2
ENSB:sXu5IhMtuaWbVzx,ENSB:sXu5IhMtuaWbVzx,1449,1529,1748,871,688,972
ENSB:yIDxuLk_Js0_uSZ,ENSB:yIDxuLk_Js0_uSZ,1608,1451,1091,589,660,638
ENSB:2o50m-H5tFVaI8i,ENSB:2o50m-H5tFVaI8i,0,0,0,0,0,0
ENSB:8xMLNQwaDYk0ZZM,ENSB:8xMLNQwaDYk0ZZM,0,0,0,0,0,0
ENSB:NMID2aCeKwvvKgU,ENSB:NMID2aCeKwvvKgU,2,0,0,2,0,2
ENSB:AH-gaXgkLogLn2A,ENSB:AH-gaXgkLogLn2A,0,0,0,0,2,0
ENSB:dDllB3IdfbpB6wF,ENSB:dDllB3IdfbpB6wF,0,0,0,0,0,0
ENSB:wThOehwApzHYM1s,ENSB:wThOehwApzHYM1s,0,1,0,0,0,0
ENSB:7Aar-X9W0tXYhnM,ENSB:7Aar-X9W0tXYhnM,14,12,22,35,35,74
ENSB:kpLXAh8jhFmLLzO,ENSB:kpLXAh8jhFmLLzO,8,0,3,7,3,9
ENSB:Q4j9E_-gFp4ikm3,ENSB:Q4j9E_-gFp4ikm3,0,0,0,0,0,2
ENSB:ExlDsLZIuOii1Ok,ENSB:ExlDsLZIuOii1Ok,0,0,0,0,4,0
ENSB:71MPLx1VGUcIRgV,ENSB:71MPLx1VGUcIRgV,10,16,6,8,8,4
ENSB:bSgOGNv0XmVvAOf,ENSB:bSgOGNv0XmVvAOf,0,0,0,0,2,0
ENSB:f3QK9Gt5Kfx8Wns,ENSB:f3QK9Gt5Kfx8Wns,62,58,100,0,0,0
ENSB:oaC5gQW6CB7Dqch,ENSB:oaC5gQW6CB7Dqch,40,44,92,2,0,2
ENSB:XRJpIgjfTMGnH8y,ENSB:XRJpIgjfTMGnH8y,46,57,69,0,0,4
ENSB:Ivj6gyDeDBGiZH-,ENSB:Ivj6gyDeDBGiZH-,69,65,111,2,2,0
ENSB:3Yo6EdsMhL1aKQJ,ENSB:3Yo6EdsMhL1aKQJ,38,70,83,4,0,0
ENSB:-Quz1m6YSLr4rdh,ENSB:-Quz1m6YSLr4rdh,26,34,40,0,0,2
ENSB:xygBJvaxoYciepH,ENSB:xygBJvaxoYciepH,0,2,2,0,0,0
ENSB:5C6PMEutzRjw9Zs,ENSB:5C6PMEutzRjw9Zs,29,14,38,80,44,46
ENSB:Y6tfeNua3Q93coK,ENSB:Y6tfeNua3Q93coK,31,23,29,75,41,37
ENSB:fn3fVxX_cjsotSJ,ENSB:fn3fVxX_cjsotSJ,59,37,74,133,130,112
ENSB:J2Wehe2EPLa6_uU,ENSB:J2Wehe2EPLa6_uU,46,38,48,73,74,133
ENSB:H-cuCwYEgDdrSL8,ENSB:H-cuCwYEgDdrSL8,0,2,0,0,0,0
ENSB:9Ab3IH2qod11Zk2,ENSB:9Ab3IH2qod11Zk2,0,0,6,4,0,0
ENSB:ANKSV2oUw2IOX2b,ENSB:ANKSV2oUw2IOX2b,2,0,0,1,2,0
ENSB:uvznud4SWt2QnDI,ENSB:uvznud4SWt2QnDI,0,0,0,1,0,4
ENSB:ISM0-33Zlt4ozyS,ENSB:ISM0-33Zlt4ozyS,0,0,0,1,1,2
ENSB:lFrKv8qXJDzwj8F,ENSB:lFrKv8qXJDzwj8F,2,0,0,0,0,0
ENSB:RLtu730wp7gSt3X,ENSB:RLtu730wp7gSt3X,4,1,2,15,17,9
ENSB:lx-AKcEFBBIPOOv,ENSB:lx-AKcEFBBIPOOv,9,15,10,26,33,41
ENSB:8Bmiq4VDwBB8OIs,ENSB:8Bmiq4VDwBB8OIs,0,2,0,0,0,2
ENSB:D6YOdfAXift2k-k,ENSB:D6YOdfAXift2k-k,33,44,43,57,29,38
ENSB:GsLibzR7lWcgG5t,ENSB:GsLibzR7lWcgG5t,6,7,17,11,19,14
ENSB:3nee6YPlYI--U4y,ENSB:3nee6YPlYI--U4y,8,8,12,30,25,20
ENSB:-s6r8ASTy_-moFO,ENSB:-s6r8ASTy_-moFO,92,86,119,134,138,134
ENSB:FdsoFCA6G6ebGHQ,ENSB:FdsoFCA6G6ebGHQ,8,14,6,89,101,116
ENSB:Cwkg4S_30Gohlid,ENSB:Cwkg4S_30Gohlid,12,2,5,9,8,4
ENSB:S7iLYSTM_vTgngw,ENSB:S7iLYSTM_vTgngw,11,8,14,30,13,14
ENSB:ScIK-7xxRJUJupD,ENSB:ScIK-7xxRJUJupD,270,340,306,230,244,238
ENSB:MOsZ56PGogS911k,ENSB:MOsZ56PGogS911k,0,0,0,0,0,0
ENSB:dUkUa_CCUPB-6_n,ENSB:dUkUa_CCUPB-6_n,250,215,222,148,129,179
ENSB:8-gmgq0ANn8ixyw,ENSB:8-gmgq0ANn8ixyw,75,41,68,97,120,118
ENSB:FnoDSerxwUxkA4Q,ENSB:FnoDSerxwUxkA4Q,70,81,80,160,120,142
ENSB:sef9wbXLhYJ6KY7,ENSB:sef9wbXLhYJ6KY7,4,2,4,1,5,0
ENSB:WIa1PtnmsTbIg60,ENSB:WIa1PtnmsTbIg60,22,18,13,52,51,59
ENSB:rt0cr-BclcnFKBH,ENSB:rt0cr-BclcnFKBH,6,2,2,19,29,22
ENSB:1-1mPuLuQBXXQIE,ENSB:1-1mPuLuQBXXQIE,0,2,0,4,0,0
ENSB:0I3y7CTCay80TX6,ENSB:0I3y7CTCay80TX6,2,4,2,0,4,0
ENSB:NEe4jtxejQ76u76,ENSB:NEe4jtxejQ76u76,8,12,4,2,4,2
ENSB:XyDeMWwrW7m4d14,ENSB:XyDeMWwrW7m4d14,16,20,12,26,23,14
ENSB:zVmKwV0rRUIWKZf,ENSB:zVmKwV0rRUIWKZf,82,74,62,112,132,100
ENSB:UmdImDvibho3sTC,ENSB:UmdImDvibho3sTC,0,0,0,0,0,0
ENSB:NJ8DCh9xxAfFRXd,ENSB:NJ8DCh9xxAfFRXd,42,53,60,63,75,65
ENSB:5hLdmq8I0SMwhJ4,ENSB:5hLdmq8I0SMwhJ4,226,209,255,347,286,286
ENSB:l056-sE3Q_aaapX,ENSB:l056-sE3Q_aaapX,3,0,0,0,2,0
ENSB:EJ7f2zC_pPYjuh0,ENSB:EJ7f2zC_pPYjuh0,2,4,10,10,8,2
ENSB:JEvBwkZgB-vyxYp,ENSB:JEvBwkZgB-vyxYp,2,6,2,2,4,2
ENSB:B9OrTtqJbAMINaT,ENSB:B9OrTtqJbAMINaT,3,6,0,0,2,4
ENSB:eVh1WIexFIlg1cC,ENSB:eVh1WIexFIlg1cC,4,8,0,18,16,26
ENSB:7AoJOLx5wuQsiRy,ENSB:7AoJOLx5wuQsiRy,4,2,0,2,0,4
ENSB:oOsVlUwDAi7C8rS,ENSB:oOsVlUwDAi7C8rS,39,34,31,76,64,72
ENSB:4Ra1Z5y5YETtCr0,ENSB:4Ra1Z5y5YETtCr0,57,40,91,74,76,60
ENSB:E8rjYaUcIO3cqeH,ENSB:E8rjYaUcIO3cqeH,18,20,24,38,20,46
ENSB:rV2sX0oKa8jFe2U,ENSB:rV2sX0oKa8jFe2U,24,50,18,52,74,61
ENSB:8Sl-Yn05Tx-0rCv,ENSB:8Sl-Yn05Tx-0rCv,8,10,8,8,8,4
ENSB:bDsjgL-MO8jgaCa,ENSB:bDsjgL-MO8jgaCa,4,6,8,14,6,16
ENSB:NK7JApuaZ-Db6Ej,ENSB:NK7JApuaZ-Db6Ej,0,2,8,8,0,3
ENSB:wPFa-NJWlR5GyJ0,ENSB:wPFa-NJWlR5GyJ0,4,0,4,0,2,3
ENSB:f6iNXBoI3w4Y360,ENSB:f6iNXBoI3w4Y360,48,31,56,310,237,296
ENSB:Tf90II65kG4p11B,ENSB:Tf90II65kG4p11B,0,2,2,8,13,6
ENSB:mFl1iTat0cZX5sk,ENSB:mFl1iTat0cZX5sk,0,0,0,1,0,0
ENSB:T2BIIotJsKpRQO9,ENSB:T2BIIotJsKpRQO9,0,1,0,0,0,0
ENSB:HIVB-5uQgoDW4Rd,ENSB:HIVB-5uQgoDW4Rd,4,2,0,0,2,8
ENSB:X-dvjqIXDQrpfbB,ENSB:X-dvjqIXDQrpfbB,38,56,58,102,70,132
